;Freq(Hz)	Relative Amplitude (dB): Left
21462.8906	-65.583511
21465.8203	-65.606346
21468.7500	-65.630501
21471.6797	-65.656029
21474.6094	-65.675903
21477.5391	-65.689926
21480.4688	-65.706116
21483.3984	-65.726067
21486.3281	-65.751991
21489.2578	-65.776909
21492.1875	-65.793159
21495.1172	-65.808563
21498.0469	-65.827576
21500.9766	-65.846527
21503.9062	-65.866837
21506.8359	-65.888786
21509.7656	-65.910744
21512.6953	-65.935165
21515.6250	-65.957283
21518.5547	-65.976707
21521.4844	-65.992592
21524.4141	-66.011269
21527.3438	-66.031769
21530.2734	-66.042496
21533.2031	-66.053993
21536.1328	-66.072090
21539.0625	-66.087051
21541.9922	-66.103386
21544.9219	-66.119713
21547.8516	-66.133904
21550.7812	-66.152397
21553.7109	-66.168701
21556.6406	-66.182732
21559.5703	-66.200966
21562.5000	-66.212151
21565.4297	-66.221237
21568.3594	-66.240326
21571.2891	-66.261444
21574.2188	-66.281235
21577.1484	-66.297691
21580.0781	-66.309143
21583.0078	-66.321091
21585.9375	-66.339233
21588.8672	-66.361374
21591.7969	-66.380524
21594.7266	-66.399147
21597.6562	-66.416313
21600.5859	-66.432449
21603.5156	-66.454399
21606.4453	-66.475471
21609.3750	-66.493523
21612.3047	-66.510773
21615.2344	-66.523674
21618.1641	-66.537041
21621.0938	-66.553825
21624.0234	-66.570602
21626.9531	-66.588188
21629.8828	-66.609604
21632.8125	-66.632927
21635.7422	-66.655670
21638.6719	-66.676971
21641.6016	-66.691521
21644.5312	-66.705597
21647.4609	-66.723053
21650.3906	-66.738937
21653.3203	-66.752083
21656.2500	-66.767052
21659.1797	-66.781967
21662.1094	-66.797043
21665.0391	-66.811707
21667.9688	-66.828354
21670.8984	-66.846565
21673.8281	-66.863205
21676.7578	-66.876289
21679.6875	-66.888313
21682.6172	-66.906281
21685.5469	-66.924210
21688.4766	-66.935867
21691.4062	-66.951164
21694.3359	-66.975510
21697.2656	-66.995941
21700.1953	-67.008842
21703.1250	-67.023399
21706.0547	-67.042023
21708.9844	-67.062325
21711.9141	-67.078506
21714.8438	-67.091980
21717.7734	-67.105927
21720.7031	-67.116898
21723.6328	-67.128838
21726.5625	-67.146149
21729.4922	-67.161926
21732.4219	-67.176231
21735.3516	-67.193695
21738.2812	-67.208916
21741.2109	-67.223732
21744.1406	-67.241035
21747.0703	-67.255341
21750.0000	-67.269882
21752.9297	-67.288155
21755.8594	-67.309059
21758.7891	-67.329117
21761.7188	-67.348755
21764.6484	-67.371613
21767.5781	-67.391769
21770.5078	-67.411339
21773.4375	-67.426643
21776.3672	-67.438248
21779.2969	-67.453140
21782.2266	-67.462402
21785.1562	-67.474983
21788.0859	-67.489174
21791.0156	-67.497658
21793.9453	-67.506302
21796.8750	-67.521416
21799.8047	-67.539604
21802.7344	-67.553055
21805.6641	-67.563301
21808.5938	-67.572525
21811.5234	-67.581139
21814.4531	-67.592278
21817.3828	-67.603745
21820.3125	-67.614098
21823.2422	-67.627022
21826.1719	-67.635895
21829.1016	-67.642632
21832.0312	-67.651703
21834.9609	-67.662872
21837.8906	-67.679443
21840.8203	-67.692902
21843.7500	-67.702042
21846.6797	-67.713181
21849.6094	-67.725601
21852.5391	-67.738808
21855.4688	-67.751854
21858.3984	-67.763893
21861.3281	-67.777214
21864.2578	-67.794685
21867.1875	-67.808456
21870.1172	-67.811470
21873.0469	-67.819763
21875.9766	-67.842003
21878.9062	-67.861282
21881.8359	-67.872833
21884.7656	-67.883324
21887.6953	-67.895073
21890.6250	-67.910988
21893.5547	-67.929100
21896.4844	-67.948135
21899.4141	-67.965591
21902.3438	-67.972694
21905.2734	-67.977112
21908.2031	-67.992714
21911.1328	-68.008591
21914.0625	-68.018349
21916.9922	-68.028038
21919.9219	-68.037895
21922.8516	-68.047913
21925.7812	-68.059334
21928.7109	-68.068298
21931.6406	-68.077202
21934.5703	-68.089981
21937.5000	-68.105530
21940.4297	-68.115944
21943.3594	-68.121155
21946.2891	-68.136070
21949.2188	-68.156319
21952.1484	-68.169647
21955.0781	-68.182243
21958.0078	-68.195793
21960.9375	-68.209984
21963.8672	-68.228294
21966.7969	-68.242531
21969.7266	-68.252350
21972.6562	-68.266960
21975.5859	-68.280685
21978.5156	-68.291016
21981.4453	-68.307938
21984.3750	-68.330360
21987.3047	-68.347847
21990.2344	-68.360985
21993.1641	-68.372070
21996.0938	-68.383713
21999.0234	-68.402237
22001.9531	-68.421745
22004.8828	-68.435287
22007.8125	-68.449242
22010.7422	-68.470375
22013.6719	-68.491005
22016.6016	-68.503624
22019.5312	-68.515312
22022.4609	-68.528770
22025.3906	-68.544121
22028.3203	-68.569740
22031.2500	-68.593369
22034.1797	-68.601738
22037.1094	-68.605309
22040.0391	-68.607368
22042.9688	-68.613640
22045.8984	-68.619423
22048.8281	-68.626457
22051.7578	-68.643814
22054.6875	-68.658646
22057.6172	-68.665092
22060.5469	-68.668991
22063.4766	-68.672859
22066.4062	-68.684387
22069.3359	-68.698914
22072.2656	-68.705864
22075.1953	-68.711273
22078.1250	-68.722801
22081.0547	-68.738586
22083.9844	-68.751289
22086.9141	-68.758736
22089.8438	-68.767601
22092.7734	-68.777756
22095.7031	-68.790520
22098.6328	-68.807152
22101.5625	-68.818787
22104.4922	-68.826576
22107.4219	-68.834778
22110.3516	-68.844116
22113.2812	-68.855591
22116.2109	-68.872658
22119.1406	-68.891754
22122.0703	-68.897491
22125.0000	-68.903214
22127.9297	-68.918518
22130.8594	-68.935181
22133.7891	-68.956177
22136.7188	-68.976517
22139.6484	-68.989746
22142.5781	-68.998711
22145.5078	-69.015030
22148.4375	-69.029221
22151.3672	-69.037384
22154.2969	-69.048645
22157.2266	-69.058342
22160.1562	-69.072678
22163.0859	-69.087425
22166.0156	-69.100410
22168.9453	-69.122581
22171.8750	-69.149567
22174.8047	-69.163559
22177.7344	-69.176193
22180.6641	-69.195160
22183.5938	-69.205399
22186.5234	-69.218781
22189.4531	-69.242775
22192.3828	-69.259483
22195.3125	-69.266693
22198.2422	-69.283249
22201.1719	-69.306084
22204.1016	-69.319138
22207.0312	-69.324181
22209.9609	-69.331924
22212.8906	-69.340630
22215.8203	-69.344460
22218.7500	-69.349091
22221.6797	-69.364540
22224.6094	-69.377258
22227.5391	-69.380997
22230.4688	-69.388802
22233.3984	-69.402077
22236.3281	-69.414803
22239.2578	-69.421295
22242.1875	-69.428070
22245.1172	-69.438858
22248.0469	-69.451286
22250.9766	-69.457336
22253.9062	-69.456886
22256.8359	-69.462013
22259.7656	-69.476372
22262.6953	-69.490700
22265.6250	-69.501160
22268.5547	-69.512589
22271.4844	-69.525635
22274.4141	-69.540009
22277.3438	-69.554260
22280.2734	-69.569893
22283.2031	-69.583023
22286.1328	-69.587334
22289.0625	-69.593964
22291.9922	-69.605736
22294.9219	-69.613838
22297.8516	-69.627213
22300.7812	-69.644592
22303.7109	-69.655197
22306.6406	-69.665604
22309.5703	-69.685944
22312.5000	-69.713333
22315.4297	-69.731186
22318.3594	-69.739487
22321.2891	-69.752296
22324.2188	-69.767662
22327.1484	-69.776459
22330.0781	-69.779800
22333.0078	-69.783386
22335.9375	-69.793800
22338.8672	-69.808571
22341.7969	-69.821449
22344.7266	-69.836182
22347.6562	-69.851990
22350.5859	-69.864998
22353.5156	-69.875908
22356.4453	-69.882042
22359.3750	-69.889183
22362.3047	-69.898094
22365.2344	-69.908440
22368.1641	-69.921875
22371.0938	-69.929962
22374.0234	-69.940712
22376.9531	-69.961472
22379.8828	-69.978577
22382.8125	-69.987648
22385.7422	-69.996468
22388.6719	-70.011856
22391.6016	-70.030228
22394.5312	-70.041267
22397.4609	-70.049973
22400.3906	-70.065826
22403.3203	-70.080040
22406.2500	-70.091835
22409.1797	-70.107628
22412.1094	-70.121727
22415.0391	-70.139778
22417.9688	-70.163460
22420.8984	-70.183136
22423.8281	-70.193626
22426.7578	-70.197037
22429.6875	-70.205727
