;Freq(Hz)	Relative Amplitude (dB): Left
19195.3125	-83.840004
19198.2422	-83.860481
19201.1719	-83.916565
19204.1016	-83.979218
19207.0312	-84.005898
19209.9609	-84.041344
19212.8906	-84.093689
19215.8203	-84.104637
19218.7500	-84.098724
19221.6797	-84.114067
19224.6094	-84.125458
19227.5391	-84.144653
19230.4688	-84.203087
19233.3984	-84.263519
19236.3281	-84.305824
19239.2578	-84.340034
19242.1875	-84.358589
19245.1172	-84.379234
19248.0469	-84.395157
19250.9766	-84.407806
19253.9062	-84.481529
19256.8359	-84.553703
19259.7656	-84.547684
19262.6953	-84.551804
19265.6250	-84.585602
19268.5547	-84.636497
19271.4844	-84.696602
19274.4141	-84.742821
19277.3438	-84.761314
19280.2734	-84.767311
19283.2031	-84.785858
19286.1328	-84.822243
19289.0625	-84.850060
19291.9922	-84.883720
19294.9219	-84.930267
19297.8516	-84.975525
19300.7812	-85.039421
19303.7109	-85.100548
19306.6406	-85.107468
19309.5703	-85.086067
19312.5000	-85.093811
19315.4297	-85.121803
19318.3594	-85.146248
19321.2891	-85.190704
19324.2188	-85.249001
19327.1484	-85.301163
19330.0781	-85.341240
19333.0078	-85.346443
19335.9375	-85.342941
19338.8672	-85.385551
19341.7969	-85.457619
19344.7266	-85.509651
19347.6562	-85.532822
19350.5859	-85.549927
19353.5156	-85.582520
19356.4453	-85.632553
19359.3750	-85.674591
19362.3047	-85.716248
19365.2344	-85.767212
19368.1641	-85.808632
19371.0938	-85.867149
19374.0234	-85.947227
19376.9531	-86.024727
19379.8828	-86.067787
19382.8125	-86.088249
19385.7422	-86.138069
19388.6719	-86.166275
19391.6016	-86.158150
19394.5312	-86.207413
19397.4609	-86.275063
19400.3906	-86.304634
19403.3203	-86.361618
19406.2500	-86.427010
19409.1797	-86.473206
19412.1094	-86.517914
19415.0391	-86.569191
19417.9688	-86.629524
19420.8984	-86.677910
19423.8281	-86.725914
19426.7578	-86.760147
19429.6875	-86.779480
19432.6172	-86.822998
19435.5469	-86.898407
19438.4766	-86.993950
19441.4062	-87.064499
19444.3359	-87.096054
19447.2656	-87.125801
19450.1953	-87.181114
19453.1250	-87.265999
19456.0547	-87.351006
19458.9844	-87.413628
19461.9141	-87.487442
19464.8438	-87.553093
19467.7734	-87.594093
19470.7031	-87.656013
19473.6328	-87.735634
19476.5625	-87.806389
19479.4922	-87.848595
19482.4219	-87.899704
19485.3516	-87.940536
19488.2812	-87.980362
19491.2109	-88.090187
19494.1406	-88.166016
19497.0703	-88.202209
19500.0000	-88.300331
19502.9297	-88.407196
19505.8594	-88.524178
19508.7891	-88.671745
19511.7188	-88.760582
19514.6484	-88.767715
19517.5781	-88.782227
19520.5078	-88.870987
19523.4375	-88.964859
19526.3672	-89.050911
19529.2969	-89.178627
19532.2266	-89.288101
19535.1562	-89.396591
19538.0859	-89.513535
19541.0156	-89.608513
19543.9453	-89.641014
19546.8750	-89.679680
19549.8047	-89.779739
19552.7344	-89.898308
19555.6641	-89.990761
19558.5938	-90.075378
19561.5234	-90.179161
19564.4531	-90.366226
19567.3828	-90.533623
19570.3125	-90.599777
19573.2422	-90.683441
19576.1719	-90.843788
19579.1016	-91.040482
19582.0312	-91.150055
19584.9609	-91.192894
19587.8906	-91.282387
19590.8203	-91.415398
19593.7500	-91.562836
19596.6797	-91.700722
19599.6094	-91.831131
19602.5391	-91.985527
19605.4688	-92.163849
19608.3984	-92.348167
19611.3281	-92.507812
19614.2578	-92.576286
19617.1875	-92.674019
19620.1172	-92.883667
19623.0469	-93.049484
19625.9766	-93.124229
19628.9062	-93.254333
19631.8359	-93.490562
19634.7656	-93.731583
19637.6953	-94.012917
19640.6250	-94.252213
19643.5547	-94.373154
19646.4844	-94.554466
19649.4141	-94.866684
19652.3438	-95.170380
19655.2734	-95.328156
19658.2031	-95.493828
19661.1328	-95.686432
19664.0625	-95.852745
19666.9922	-96.173134
19669.9219	-96.682831
19672.8516	-97.043983
19675.7812	-97.249840
19678.7109	-97.652924
19681.6406	-98.093033
19684.5703	-98.434372
19687.5000	-98.877243
19690.4297	-99.454216
19693.3594	-99.932343
19696.2891	-100.262672
19699.2188	-100.607780
19702.1484	-101.152924
19705.0781	-101.807365
19708.0078	-102.321899
19710.9375	-102.775146
19713.8672	-103.319557
19716.7969	-104.213837
19719.7266	-105.395676
19722.6562	-106.048325
19725.5859	-106.215561
19728.5156	-106.825577
19731.4453	-107.715286
19734.3750	-108.383598
19737.3047	-109.341248
19740.2344	-110.690514
19743.1641	-111.170464
19746.0938	-110.606331
19749.0234	-110.053764
19751.9531	-109.759270
19754.8828	-108.844101
19757.8125	-107.513298
19760.7422	-106.689331
19763.6719	-106.034142
19766.6016	-105.037643
19769.5312	-103.952263
19772.4609	-102.957138
19775.3906	-102.060219
19778.3203	-101.343033
19781.2500	-100.826256
19784.1797	-100.291290
19787.1094	-99.600647
19790.0391	-98.915077
19792.9688	-98.269356
19795.8984	-97.748360
19798.8281	-97.437057
19801.7578	-96.980072
19804.6875	-96.431267
19807.6172	-96.099174
19810.5469	-95.683571
19813.4766	-95.187767
19816.4062	-94.844170
19819.3359	-94.429840
19822.2656	-93.931595
19825.1953	-93.552315
19828.1250	-93.293350
19831.0547	-93.005226
19833.9844	-92.628983
19836.9141	-92.294678
19839.8438	-91.962502
19842.7734	-91.574959
19845.7031	-91.294441
19848.6328	-91.073875
19851.5625	-90.762802
19854.4922	-90.414124
19857.4219	-90.105164
19860.3516	-89.840240
19863.2812	-89.595161
19866.2109	-89.365120
19869.1406	-89.190422
19872.0703	-88.937035
19875.0000	-88.591232
19877.9297	-88.325958
19880.8594	-88.070686
19883.7891	-87.769493
19886.7188	-87.518784
19889.6484	-87.292030
19892.5781	-87.059769
19895.5078	-86.842789
19898.4375	-86.618935
19901.3672	-86.380653
19904.2969	-86.182518
19907.2266	-86.015640
19910.1562	-85.830353
19913.0859	-85.623894
19916.0156	-85.389786
19918.9453	-85.169930
19921.8750	-84.960526
19924.8047	-84.742531
19927.7344	-84.531929
19930.6641	-84.351143
19933.5938	-84.182648
19936.5234	-83.969231
19939.4531	-83.750557
19942.3828	-83.579994
19945.3125	-83.408379
19948.2422	-83.214584
19951.1719	-83.041878
19954.1016	-82.849739
19957.0312	-82.651741
19959.9609	-82.483414
19962.8906	-82.299065
19965.8203	-82.097359
19968.7500	-81.906281
19971.6797	-81.702126
19974.6094	-81.503586
19977.5391	-81.327896
19980.4688	-81.133308
19983.3984	-80.930405
19986.3281	-80.747841
19989.2578	-80.562401
19992.1875	-80.355202
19995.1172	-80.133118
19998.0469	-79.918770
20000.9766	-79.743111
20003.9062	-79.572311
20006.8359	-79.375435
20009.7656	-79.201088
20012.6953	-79.054771
20015.6250	-78.899940
20018.5547	-78.723671
20021.4844	-78.549683
20024.4141	-78.379349
20027.3438	-78.191399
20030.2734	-78.008598
20033.2031	-77.833916
20036.1328	-77.646729
20039.0625	-77.456017
20041.9922	-77.273735
20044.9219	-77.097420
20047.8516	-76.923294
20050.7812	-76.754486
20053.7109	-76.587418
20056.6406	-76.409241
20059.5703	-76.219322
20062.5000	-76.025604
20065.4297	-75.829529
20068.3594	-75.632545
20071.2891	-75.444389
20074.2188	-75.262726
20077.1484	-75.080536
20080.0781	-74.896416
20083.0078	-74.703545
20085.9375	-74.515244
20088.8672	-74.330246
20091.7969	-74.144241
20094.7266	-73.962166
20097.6562	-73.767052
20100.5859	-73.561546
20103.5156	-73.359253
20106.4453	-73.151924
20109.3750	-72.942131
20112.3047	-72.738350
20115.2344	-72.530571
20118.1641	-72.319656
20121.0938	-72.124718
20124.0234	-71.933296
20126.9531	-71.722595
20129.8828	-71.508911
20132.8125	-71.301697
20135.7422	-71.084900
20138.6719	-70.859451
20141.6016	-70.636642
20144.5312	-70.424538
20147.4609	-70.225449
20150.3906	-70.023781
20153.3203	-69.812172
20156.2500	-69.600182
20159.1797	-69.391418
20162.1094	-69.176613
20165.0391	-68.945595
20167.9688	-68.707458
20170.8984	-68.469101
20173.8281	-68.216255
20176.7578	-67.951294
20179.6875	-67.684235
20182.6172	-67.409698
20185.5469	-67.139282
20188.4766	-66.883499
20191.4062	-66.621452
20194.3359	-66.349464
20197.2656	-66.069588
20200.1953	-65.771133
20203.1250	-65.460442
20206.0547	-65.150055
20208.9844	-64.837944
20211.9141	-64.517258
20214.8438	-64.187790
20217.7734	-63.849358
20220.7031	-63.503654
20223.6328	-63.151871
20226.5625	-62.790257
20229.4922	-62.414825
20232.4219	-62.032154
20235.3516	-61.637863
20238.2812	-61.218170
20241.2109	-60.782787
20244.1406	-60.336781
20247.0703	-59.856865
20250.0000	-59.351273
20252.9297	-58.837482
20255.8594	-58.304905
20258.7891	-57.752472
20261.7188	-57.180183
20264.6484	-56.580399
20267.5781	-55.945007
20270.5078	-55.270370
20273.4375	-54.556881
20276.3672	-53.804188
20279.2969	-53.012531
20282.2266	-52.186321
20285.1562	-51.344528
20288.0859	-50.507629
20291.0156	-49.698875
20293.9453	-48.963100
20296.8750	-48.363811
20299.8047	-47.968216
20302.7344	-47.823620
20305.6641	-47.946667
20308.5938	-48.318638
20311.5234	-48.875320
20314.4531	-49.539143
20317.3828	-50.258438
20320.3125	-50.996216
20323.2422	-51.722580
20326.1719	-52.428612
20329.1016	-53.107964
20332.0312	-53.750092
20334.9609	-54.352818
20337.8906	-54.916298
20340.8203	-55.439468
20343.7500	-55.924156
20346.6797	-56.373924
20349.6094	-56.802261
20352.5391	-57.215061
20355.4688	-57.607914
20358.3984	-57.987877
20361.3281	-58.362293
20364.2578	-58.728527
20367.1875	-59.079399
20370.1172	-59.416008
20373.0469	-59.739250
20375.9766	-60.049698
20378.9062	-60.340000
20381.8359	-60.609741
20384.7656	-60.877419
20387.6953	-61.146690
20390.6250	-61.401459
20393.5547	-61.629295
20396.4844	-61.834625
20399.4141	-62.044300
20402.3438	-62.265163
20405.2734	-62.483341
20408.2031	-62.694103
20411.1328	-62.899200
20414.0625	-63.095387
20416.9922	-63.274765
20419.9219	-63.447590
20422.8516	-63.614819
20425.7812	-63.782776
20428.7109	-63.962238
20431.6406	-64.134285
20434.5703	-64.294159
20437.5000	-64.451042
20440.4297	-64.610786
20443.3594	-64.768730
20446.2891	-64.911560
20449.2188	-65.040977
20452.1484	-65.170433
20455.0781	-65.298714
20458.0078	-65.421692
20460.9375	-65.548180
20463.8672	-65.679832
20466.7969	-65.812210
20469.7266	-65.939507
20472.6562	-66.060181
20475.5859	-66.181274
20478.5156	-66.297562
20481.4453	-66.411415
20484.3750	-66.527641
20487.3047	-66.635811
20490.2344	-66.737366
20493.1641	-66.839401
20496.0938	-66.940559
20499.0234	-67.033455
20501.9531	-67.119453
20504.8828	-67.211769
20507.8125	-67.309380
20510.7422	-67.394020
20513.6719	-67.478897
20516.6016	-67.576355
20519.5312	-67.666893
20522.4609	-67.749611
20525.3906	-67.826935
20528.3203	-67.898705
20531.2500	-67.965034
20534.1797	-68.042725
20537.1094	-68.135307
20540.0391	-68.207222
20542.9688	-68.268303
20545.8984	-68.345619
20548.8281	-68.427536
20551.7578	-68.497543
20554.6875	-68.564468
20557.6172	-68.640633
20560.5469	-68.718163
20563.4766	-68.786278
20566.4062	-68.850266
20569.3359	-68.920982
20572.2656	-68.987106
20575.1953	-69.046364
20578.1250	-69.113586
20581.0547	-69.184868
20583.9844	-69.255844
20586.9141	-69.319534
