;Freq(Hz)	Relative Amplitude (dB): Left
19927.7344	-59.223038
19930.6641	-59.217819
19933.5938	-59.213310
19936.5234	-59.214466
19939.4531	-59.214939
19942.3828	-59.213127
19945.3125	-59.212677
19948.2422	-59.210274
19951.1719	-59.206009
19954.1016	-59.202431
19957.0312	-59.201694
19959.9609	-59.202541
19962.8906	-59.202778
19965.8203	-59.198162
19968.7500	-59.188831
19971.6797	-59.179710
19974.6094	-59.165867
19977.5391	-59.154236
19980.4688	-59.144169
19983.3984	-59.129704
19986.3281	-59.118664
19989.2578	-59.112782
19992.1875	-59.100880
19995.1172	-59.087490
19998.0469	-59.078857
20000.9766	-59.070396
20003.9062	-59.062130
20006.8359	-59.051994
20009.7656	-59.039791
20012.6953	-59.028721
20015.6250	-59.018982
20018.5547	-59.009674
20021.4844	-59.002151
20024.4141	-58.994869
20027.3438	-58.985172
20030.2734	-58.973537
20033.2031	-58.963165
20036.1328	-58.953953
20039.0625	-58.941723
20041.9922	-58.931450
20044.9219	-58.924267
20047.8516	-58.914600
20050.7812	-58.904442
20053.7109	-58.896122
20056.6406	-58.888176
20059.5703	-58.878490
20062.5000	-58.866714
20065.4297	-58.856068
20068.3594	-58.846313
20071.2891	-58.836578
20074.2188	-58.827473
20077.1484	-58.816479
20080.0781	-58.805645
20083.0078	-58.798141
20085.9375	-58.791313
20088.8672	-58.780663
20091.7969	-58.768745
20094.7266	-58.758804
20097.6562	-58.746136
20100.5859	-58.730011
20103.5156	-58.711430
20106.4453	-58.693638
20109.3750	-58.677925
20112.3047	-58.662373
20115.2344	-58.644051
20118.1641	-58.626293
20121.0938	-58.608902
20124.0234	-58.588360
20126.9531	-58.569477
20129.8828	-58.552612
20132.8125	-58.531120
20135.7422	-58.506859
20138.6719	-58.486156
20141.6016	-58.466133
20144.5312	-58.442764
20147.4609	-58.419689
20150.3906	-58.400627
20153.3203	-58.382244
20156.2500	-58.357197
20159.1797	-58.333385
20162.1094	-58.318302
20165.0391	-58.303818
20167.9688	-58.288044
20170.8984	-58.276775
20173.8281	-58.267715
20176.7578	-58.258080
20179.6875	-58.250854
20182.6172	-58.241474
20185.5469	-58.230839
20188.4766	-58.220573
20191.4062	-58.207855
20194.3359	-58.191116
20197.2656	-58.172596
20200.1953	-58.156258
20203.1250	-58.137806
20206.0547	-58.117386
20208.9844	-58.098351
20211.9141	-58.081947
20214.8438	-58.069756
20217.7734	-58.068249
20220.7031	-58.073101
20223.6328	-58.092869
20226.5625	-58.136021
20229.4922	-58.199062
20232.4219	-58.269676
20235.3516	-58.336636
20238.2812	-58.390682
20241.2109	-58.432491
20244.1406	-58.470352
20247.0703	-58.508080
20250.0000	-58.549725
20252.9297	-58.599186
20255.8594	-58.652771
20258.7891	-58.710564
20261.7188	-58.775894
20264.6484	-58.843304
20267.5781	-58.914650
20270.5078	-58.990692
20273.4375	-59.064262
20276.3672	-59.132362
20279.2969	-59.196762
20282.2266	-59.259148
20285.1562	-59.314678
20288.0859	-59.357639
20291.0156	-59.386654
20293.9453	-59.400322
20296.8750	-59.400673
20299.8047	-59.394146
20302.7344	-59.386509
20305.6641	-59.384052
20308.5938	-59.384747
20311.5234	-59.387234
20314.4531	-59.394203
20317.3828	-59.400124
20320.3125	-59.402203
20323.2422	-59.403049
20326.1719	-59.403095
20329.1016	-59.403748
20332.0312	-59.404953
20334.9609	-59.405155
20337.8906	-59.404747
20340.8203	-59.401485
20343.7500	-59.396500
20346.6797	-59.391010
20349.6094	-59.384640
20352.5391	-59.380489
20355.4688	-59.375378
20358.3984	-59.368538
20361.3281	-59.363728
20364.2578	-59.362068
20367.1875	-59.361229
20370.1172	-59.357800
20373.0469	-59.356243
20375.9766	-59.354580
20378.9062	-59.350967
20381.8359	-59.348450
20384.7656	-59.346333
20387.6953	-59.343655
20390.6250	-59.339630
20393.5547	-59.333908
20396.4844	-59.327026
20399.4141	-59.316326
20402.3438	-59.304550
20405.2734	-59.291065
20408.2031	-59.278996
20411.1328	-59.267845
20414.0625	-59.253475
20416.9922	-59.238438
20419.9219	-59.228653
20422.8516	-59.219925
20425.7812	-59.207653
20428.7109	-59.197071
20431.6406	-59.188877
20434.5703	-59.180523
20437.5000	-59.172607
20440.4297	-59.162941
20443.3594	-59.152206
20446.2891	-59.143719
20449.2188	-59.135159
20452.1484	-59.123993
20455.0781	-59.113819
20458.0078	-59.107594
20460.9375	-59.102509
20463.8672	-59.096504
20466.7969	-59.089821
20469.7266	-59.083363
20472.6562	-59.076164
20475.5859	-59.068153
20478.5156	-59.060936
20481.4453	-59.055614
20484.3750	-59.051010
20487.3047	-59.044682
20490.2344	-59.038471
20493.1641	-59.033115
20496.0938	-59.028515
20499.0234	-59.024948
20501.9531	-59.020649
20504.8828	-59.014862
20507.8125	-59.008434
20510.7422	-59.003826
20513.6719	-59.003609
20516.6016	-59.004421
20519.5312	-59.001419
20522.4609	-58.999031
20525.3906	-58.998306
20528.3203	-58.996487
20531.2500	-58.995907
20534.1797	-58.993786
20537.1094	-58.989609
20540.0391	-58.985825
20542.9688	-58.983700
20545.8984	-58.982479
20548.8281	-58.981556
20551.7578	-58.983761
20554.6875	-58.984131
20557.6172	-58.979004
20560.5469	-58.976368
20563.4766	-58.977863
20566.4062	-58.978027
20569.3359	-58.969196
20572.2656	-58.958431
20575.1953	-58.949734
