;Freq(Hz)	Relative Amplitude (dB): Left
20302.7344	-73.223175
20305.6641	-73.167023
20308.5938	-73.122070
20311.5234	-73.072578
20314.4531	-73.019119
20317.3828	-72.973473
20320.3125	-72.945381
20323.2422	-72.923103
20326.1719	-72.893074
20329.1016	-72.857315
20332.0312	-72.821106
20334.9609	-72.771568
20337.8906	-72.714622
20340.8203	-72.666626
20343.7500	-72.616211
20346.6797	-72.553894
20349.6094	-72.487984
20352.5391	-72.418655
20355.4688	-72.346001
20358.3984	-72.281158
20361.3281	-72.225479
20364.2578	-72.161118
20367.1875	-72.081253
20370.1172	-72.009338
20373.0469	-71.943169
20375.9766	-71.862755
20378.9062	-71.783157
20381.8359	-71.707108
20384.7656	-71.625130
20387.6953	-71.545959
20390.6250	-71.469055
20393.5547	-71.391930
20396.4844	-71.315598
20399.4141	-71.238029
20402.3438	-71.163574
20405.2734	-71.085129
20408.2031	-70.996590
20411.1328	-70.911079
20414.0625	-70.831696
20416.9922	-70.754265
20419.9219	-70.679535
20422.8516	-70.606979
20425.7812	-70.532600
20428.7109	-70.448372
20431.6406	-70.356049
20434.5703	-70.272720
20437.5000	-70.196884
20440.4297	-70.117195
20443.3594	-70.038818
20446.2891	-69.961151
20449.2188	-69.884506
20452.1484	-69.810860
20455.0781	-69.737549
20458.0078	-69.663513
20460.9375	-69.590698
20463.8672	-69.523094
20466.7969	-69.454330
20469.7266	-69.381561
20472.6562	-69.315002
20475.5859	-69.259224
20478.5156	-69.206787
20481.4453	-69.153030
20484.3750	-69.098892
20487.3047	-69.052246
20490.2344	-69.016144
20493.1641	-68.974655
20496.0938	-68.929268
20499.0234	-68.891884
20501.9531	-68.857719
20504.8828	-68.816948
20507.8125	-68.767517
20510.7422	-68.709869
20513.6719	-68.651138
20516.6016	-68.595169
20519.5312	-68.531792
20522.4609	-68.464256
20525.3906	-68.399811
20528.3203	-68.333107
20531.2500	-68.266373
20534.1797	-68.199326
20537.1094	-68.126610
20540.0391	-68.058304
20542.9688	-67.992897
20545.8984	-67.918732
20548.8281	-67.845512
20551.7578	-67.776688
20554.6875	-67.704636
20557.6172	-67.630951
20560.5469	-67.557304
20563.4766	-67.486565
20566.4062	-67.416046
20569.3359	-67.338081
20572.2656	-67.258476
20575.1953	-67.186005
20578.1250	-67.116661
20581.0547	-67.044121
20583.9844	-66.967331
20586.9141	-66.889397
20589.8438	-66.816711
20592.7734	-66.745888
20595.7031	-66.675461
20598.6328	-66.605843
20601.5625	-66.534546
20604.4922	-66.464790
20607.4219	-66.393318
20610.3516	-66.321747
20613.2812	-66.246338
20616.2109	-66.168800
20619.1406	-66.091553
20622.0703	-66.016403
20625.0000	-65.940842
20627.9297	-65.861435
20630.8594	-65.783112
20633.7891	-65.706795
20636.7188	-65.628075
20639.6484	-65.556747
20642.5781	-65.487076
20645.5078	-65.410820
20648.4375	-65.336960
20651.3672	-65.263283
20654.2969	-65.185997
20657.2266	-65.105598
20660.1562	-65.026512
20663.0859	-64.952744
20666.0156	-64.878952
20668.9453	-64.803406
20671.8750	-64.727165
20674.8047	-64.653336
20677.7344	-64.582504
20680.6641	-64.513329
20683.5938	-64.443153
20686.5234	-64.368217
20689.4531	-64.290840
20692.3828	-64.213531
20695.3125	-64.139114
20698.2422	-64.066650
20701.1719	-63.990032
20704.1016	-63.910889
20707.0312	-63.834892
20709.9609	-63.757957
20712.8906	-63.680813
20715.8203	-63.605721
20718.7500	-63.529373
20721.6797	-63.453205
20724.6094	-63.376644
20727.5391	-63.299183
20730.4688	-63.217644
20733.3984	-63.134041
20736.3281	-63.056873
20739.2578	-62.985008
20742.1875	-62.901081
20745.1172	-62.812454
20748.0469	-62.728279
20750.9766	-62.647579
20753.9062	-62.565388
20756.8359	-62.480732
20759.7656	-62.392334
20762.6953	-62.302670
20765.6250	-62.215878
20768.5547	-62.129131
20771.4844	-62.042549
20774.4141	-61.955303
20777.3438	-61.865459
20780.2734	-61.775887
20783.2031	-61.684914
20786.1328	-61.592052
20789.0625	-61.499405
20791.9922	-61.405384
20794.9219	-61.311058
20797.8516	-61.220364
20800.7812	-61.131927
20803.7109	-61.039848
20806.6406	-60.946373
20809.5703	-60.858089
20812.5000	-60.770630
20815.4297	-60.678806
20818.3594	-60.584454
20821.2891	-60.489349
20824.2188	-60.395222
20827.1484	-60.299793
20830.0781	-60.202168
20833.0078	-60.106411
20835.9375	-60.012432
20838.8672	-59.916683
20841.7969	-59.821156
20844.7266	-59.729000
20847.6562	-59.634228
20850.5859	-59.536625
20853.5156	-59.439392
20856.4453	-59.341095
20859.3750	-59.244247
20862.3047	-59.145332
20865.2344	-59.041508
20868.1641	-58.937996
20871.0938	-58.833218
20874.0234	-58.730343
20876.9531	-58.623348
20879.8828	-58.512619
20882.8125	-58.402332
20885.7422	-58.292679
20888.6719	-58.184772
20891.6016	-58.076862
20894.5312	-57.967522
20897.4609	-57.858932
20900.3906	-57.748814
20903.3203	-57.635033
20906.2500	-57.519489
20909.1797	-57.403511
20912.1094	-57.287998
20915.0391	-57.172188
20917.9688	-57.055935
20920.8984	-56.938667
20923.8281	-56.818890
20926.7578	-56.699387
20929.6875	-56.579144
20932.6172	-56.457054
20935.5469	-56.335716
20938.4766	-56.212875
20941.4062	-56.088211
20944.3359	-55.963161
20947.2656	-55.835850
20950.1953	-55.706032
20953.1250	-55.576206
20956.0547	-55.447567
20958.9844	-55.315876
20961.9141	-55.181477
20964.8438	-55.047794
20967.7734	-54.911617
20970.7031	-54.773819
20973.6328	-54.635567
20976.5625	-54.494831
20979.4922	-54.353695
20982.4219	-54.211945
20985.3516	-54.067570
20988.2812	-53.921749
20991.2109	-53.773697
20994.1406	-53.621414
20997.0703	-53.466507
21000.0000	-53.302101
21002.9297	-53.134968
21005.8594	-52.966061
21008.7891	-52.795399
21011.7188	-52.621971
21014.6484	-52.445084
21017.5781	-52.265133
21020.5078	-52.083817
21023.4375	-51.901020
21026.3672	-51.715118
21029.2969	-51.525154
21032.2266	-51.331772
21035.1562	-51.135159
21038.0859	-50.935204
21041.0156	-50.734924
21043.9453	-50.531326
21046.8750	-50.320759
21049.8047	-50.107765
21052.7344	-49.892044
21055.6641	-49.670727
21058.5938	-49.444508
21061.5234	-49.212963
21064.4531	-48.975853
21067.3828	-48.733631
21070.3125	-48.485275
21073.2422	-48.231506
21076.1719	-47.973251
21079.1016	-47.708328
21082.0312	-47.435966
21084.9609	-47.156242
21087.8906	-46.867893
21090.8203	-46.571350
21093.7500	-46.267780
21096.6797	-45.955872
