;Freq(Hz)	Relative Amplitude (dB): Left
20390.6250	-68.624931
20393.5547	-68.245644
20396.4844	-67.837502
20399.4141	-67.411400
20402.3438	-66.970451
20405.2734	-66.524315
20408.2031	-66.077393
20411.1328	-65.614746
20414.0625	-65.121704
20416.9922	-64.607750
20419.9219	-64.090691
20422.8516	-63.572582
20425.7812	-63.038944
20428.7109	-62.494614
20431.6406	-61.941471
20434.5703	-61.397335
20437.5000	-60.908524
20440.4297	-60.448086
20443.3594	-60.008606
20446.2891	-59.647457
20449.2188	-59.379269
20452.1484	-59.202663
20455.0781	-59.133114
20458.0078	-59.181404
20460.9375	-59.340721
20463.8672	-59.593773
20466.7969	-59.932636
20469.7266	-60.344322
20472.6562	-60.793163
20475.5859	-61.251205
20478.5156	-61.719597
20481.4453	-62.195774
20484.3750	-62.670280
20487.3047	-63.141243
20490.2344	-63.605003
20493.1641	-64.060707
20496.0938	-64.495575
20499.0234	-64.910492
20501.9531	-65.312874
20504.8828	-65.701279
20507.8125	-66.079277
20510.7422	-66.434448
20513.6719	-66.776260
20516.6016	-67.121826
20519.5312	-67.457520
20522.4609	-67.768631
20525.3906	-68.058952
20528.3203	-68.349396
20531.2500	-68.649086
20534.1797	-68.931976
20537.1094	-69.180450
20540.0391	-69.434425
20542.9688	-69.695030
20545.8984	-69.921356
20548.8281	-70.143120
20551.7578	-70.377487
20554.6875	-70.590195
20557.6172	-70.789139
20560.5469	-70.999496
20563.4766	-71.203941
20566.4062	-71.387444
20569.3359	-71.573257
20572.2656	-71.779266
20575.1953	-71.978615
20578.1250	-72.160507
20581.0547	-72.336449
20583.9844	-72.498833
20586.9141	-72.649765
20589.8438	-72.802116
20592.7734	-72.959290
20595.7031	-73.122162
20598.6328	-73.288498
20601.5625	-73.434357
20604.4922	-73.573769
20607.4219	-73.719086
20610.3516	-73.860558
20613.2812	-74.013115
20616.2109	-74.160957
20619.1406	-74.282814
20622.0703	-74.409332
20625.0000	-74.548546
20627.9297	-74.669678
20630.8594	-74.771805
20633.7891	-74.890495
20636.7188	-74.999992
20639.6484	-75.083275
20642.5781	-75.208565
20645.5078	-75.357155
20648.4375	-75.482857
20651.3672	-75.592323
20654.2969	-75.695244
20657.2266	-75.789360
20660.1562	-75.884209
20663.0859	-75.969421
20666.0156	-76.053207
20668.9453	-76.156853
20671.8750	-76.264374
20674.8047	-76.360428
20677.7344	-76.434753
20680.6641	-76.511307
20683.5938	-76.607643
20686.5234	-76.689468
20689.4531	-76.755394
20692.3828	-76.858055
20695.3125	-76.955544
20698.2422	-77.021034
20701.1719	-77.098854
20704.1016	-77.164200
20707.0312	-77.243271
20709.9609	-77.344788
20712.8906	-77.427483
20715.8203	-77.492935
20718.7500	-77.554985
20721.6797	-77.626976
20724.6094	-77.701302
20727.5391	-77.776733
20730.4688	-77.840828
20733.3984	-77.898827
20736.3281	-77.986412
20739.2578	-78.061752
20742.1875	-78.109871
20745.1172	-78.189049
20748.0469	-78.267624
20750.9766	-78.311134
20753.9062	-78.360764
20756.8359	-78.430862
20759.7656	-78.508705
20762.6953	-78.575958
20765.6250	-78.634781
20768.5547	-78.711700
20771.4844	-78.791809
20774.4141	-78.846436
20777.3438	-78.895874
20780.2734	-78.964462
20783.2031	-79.034431
20786.1328	-79.111191
20789.0625	-79.192230
20791.9922	-79.242287
20794.9219	-79.277390
20797.8516	-79.321243
20800.7812	-79.367737
20803.7109	-79.418251
20806.6406	-79.463219
20809.5703	-79.508835
20812.5000	-79.545761
20815.4297	-79.565071
20818.3594	-79.630081
20821.2891	-79.717484
20824.2188	-79.755814
20827.1484	-79.784912
20830.0781	-79.843857
20833.0078	-79.905243
20835.9375	-79.934547
20838.8672	-79.950722
20841.7969	-80.008530
20844.7266	-80.090317
20847.6562	-80.137093
20850.5859	-80.173439
20853.5156	-80.213188
20856.4453	-80.241180
20859.3750	-80.275024
20862.3047	-80.324272
20865.2344	-80.388115
20868.1641	-80.436195
20871.0938	-80.476517
20874.0234	-80.551743
20876.9531	-80.630791
20879.8828	-80.661293
20882.8125	-80.684845
20885.7422	-80.710907
20888.6719	-80.704773
20891.6016	-80.745132
20894.5312	-80.835365
20897.4609	-80.883621
20900.3906	-80.913910
20903.3203	-80.964432
20906.2500	-81.007225
20909.1797	-81.067711
20912.1094	-81.139580
20915.0391	-81.176880
20917.9688	-81.215263
20920.8984	-81.257599
20923.8281	-81.292740
20926.7578	-81.320175
20929.6875	-81.335472
20932.6172	-81.365021
20935.5469	-81.410561
20938.4766	-81.451355
20941.4062	-81.471512
20944.3359	-81.481857
20947.2656	-81.513969
20950.1953	-81.576202
20953.1250	-81.621918
20956.0547	-81.615211
20958.9844	-81.619576
20961.9141	-81.671112
20964.8438	-81.719795
20967.7734	-81.748199
20970.7031	-81.768379
20973.6328	-81.795128
20976.5625	-81.834587
20979.4922	-81.876427
20982.4219	-81.903854
20985.3516	-81.931305
20988.2812	-81.988655
20991.2109	-82.020546
20994.1406	-82.029778
20997.0703	-82.051964
21000.0000	-82.059601
21002.9297	-82.085587
21005.8594	-82.122520
21008.7891	-82.144035
21011.7188	-82.178795
21014.6484	-82.220261
21017.5781	-82.254463
21020.5078	-82.283371
21023.4375	-82.311142
21026.3672	-82.350105
21029.2969	-82.394943
21032.2266	-82.413948
21035.1562	-82.436951
21038.0859	-82.521339
21041.0156	-82.586258
21043.9453	-82.565094
21046.8750	-82.537720
21049.8047	-82.557510
21052.7344	-82.604713
21055.6641	-82.654427
21058.5938	-82.709084
21061.5234	-82.732590
21064.4531	-82.734238
21067.3828	-82.786423
21070.3125	-82.840286
21073.2422	-82.862328
21076.1719	-82.873810
21079.1016	-82.896965
21082.0312	-82.943741
21084.9609	-82.978783
21087.8906	-83.014191
21090.8203	-83.032135
21093.7500	-83.019852
21096.6797	-83.053772
21099.6094	-83.088364
21102.5391	-83.101112
21105.4688	-83.110367
21108.3984	-83.106995
21111.3281	-83.123070
21114.2578	-83.160255
21117.1875	-83.179398
21120.1172	-83.188698
21123.0469	-83.213005
21125.9766	-83.244858
21128.9062	-83.283043
21131.8359	-83.324615
21134.7656	-83.364716
21137.6953	-83.398094
21140.6250	-83.394875
21143.5547	-83.378082
21146.4844	-83.379547
21149.4141	-83.406082
21152.3438	-83.459068
21155.2734	-83.499001
21158.2031	-83.517426
21161.1328	-83.525101
21164.0625	-83.525406
21166.9922	-83.563667
21169.9219	-83.619186
21172.8516	-83.629761
21175.7812	-83.619957
21178.7109	-83.633499
21181.6406	-83.654648
21184.5703	-83.664848
21187.5000	-83.729416
21190.4297	-83.793694
21193.3594	-83.770561
21196.2891	-83.762932
21199.2188	-83.802391
21202.1484	-83.845764
21205.0781	-83.858719
21208.0078	-83.843384
21210.9375	-83.854958
21213.8672	-83.893517
21216.7969	-83.921753
21219.7266	-83.939064
21222.6562	-83.949783
21225.5859	-83.964813
21228.5156	-83.977699
21231.4453	-84.009186
21234.3750	-84.062614
21237.3047	-84.074280
21240.2344	-84.068649
21243.1641	-84.091652
21246.0938	-84.124077
21249.0234	-84.149292
21251.9531	-84.166260
21254.8828	-84.180321
21257.8125	-84.181465
21260.7422	-84.201721
21263.6719	-84.229622
21266.6016	-84.233505
21269.5312	-84.256401
21272.4609	-84.294197
21275.3906	-84.314148
21278.3203	-84.318535
21281.2500	-84.330635
21284.1797	-84.370621
21287.1094	-84.425262
21290.0391	-84.440681
21292.9688	-84.430664
21295.8984	-84.425919
21298.8281	-84.422890
21301.7578	-84.447372
21304.6875	-84.475731
21307.6172	-84.507027
21310.5469	-84.544365
21313.4766	-84.585670
21316.4062	-84.610779
21319.3359	-84.610077
21322.2656	-84.620598
21325.1953	-84.640846
21328.1250	-84.667244
21331.0547	-84.692360
21333.9844	-84.734253
21336.9141	-84.758316
21339.8438	-84.733910
21342.7734	-84.737396
21345.7031	-84.782478
21348.6328	-84.791679
21351.5625	-84.765884
21354.4922	-84.781708
21357.4219	-84.829132
21360.3516	-84.869812
21363.2812	-84.866180
21366.2109	-84.850739
21369.1406	-84.871346
21372.0703	-84.877670
21375.0000	-84.891327
21377.9297	-84.910767
21380.8594	-84.894440
21383.7891	-84.919441
21386.7188	-84.907005
21389.6484	-84.847496
21392.5781	-84.918808
21395.5078	-85.023674
21398.4375	-85.050529
21401.3672	-85.043678
21404.2969	-85.035820
21407.2266	-85.038338
21410.1562	-85.054581
21413.0859	-85.091225
21416.0156	-85.132774
21418.9453	-85.153519
21421.8750	-85.163956
21424.8047	-85.191704
21427.7344	-85.190041
21430.6641	-85.155930
