;Freq(Hz)	Relative Amplitude (dB): Left
20053.7109	-80.560623
20056.6406	-80.236572
20059.5703	-79.930817
20062.5000	-79.611862
20065.4297	-79.264420
20068.3594	-78.910980
20071.2891	-78.539726
20074.2188	-78.161224
20077.1484	-77.776466
20080.0781	-77.400429
20083.0078	-77.033813
20085.9375	-76.648178
20088.8672	-76.252350
20091.7969	-75.854713
20094.7266	-75.444946
20097.6562	-75.008781
20100.5859	-74.558510
20103.5156	-74.115219
20106.4453	-73.648087
20109.3750	-73.150185
20112.3047	-72.642365
20115.2344	-72.121948
20118.1641	-71.564972
20121.0938	-70.973297
20124.0234	-70.371033
20126.9531	-69.731483
20129.8828	-69.045616
20132.8125	-68.320107
20135.7422	-67.543526
20138.6719	-66.686417
20141.6016	-65.751526
20144.5312	-64.746635
20147.4609	-63.624668
20150.3906	-62.360760
20153.3203	-60.897751
20156.2500	-59.194996
20159.1797	-57.095280
20162.1094	-54.479195
20165.0391	-51.165340
20167.9688	-47.986027
20170.8984	-47.092529
20173.8281	-48.885513
20176.7578	-52.216919
20179.6875	-55.157444
20182.6172	-57.371578
20185.5469	-59.148754
20188.4766	-60.606220
20191.4062	-61.855873
20194.3359	-62.920643
20197.2656	-63.844418
20200.1953	-64.664429
20203.1250	-65.419998
20206.0547	-66.107765
20208.9844	-66.724457
20211.9141	-67.292778
20214.8438	-67.828125
20217.7734	-68.329704
20220.7031	-68.791161
20223.6328	-69.215378
20226.5625	-69.617088
20229.4922	-70.000954
20232.4219	-70.359398
20235.3516	-70.692467
20238.2812	-71.020554
20241.2109	-71.345932
20244.1406	-71.642693
20247.0703	-71.913101
20250.0000	-72.177071
20252.9297	-72.437897
20255.8594	-72.694107
20258.7891	-72.944611
20261.7188	-73.172523
20264.6484	-73.374329
20267.5781	-73.575607
20270.5078	-73.787918
20273.4375	-74.007202
20276.3672	-74.209595
20279.2969	-74.396355
20282.2266	-74.575752
20285.1562	-74.750328
20288.0859	-74.932976
20291.0156	-75.107101
20293.9453	-75.266380
20296.8750	-75.425293
20299.8047	-75.582298
20302.7344	-75.742577
20305.6641	-75.885483
20308.5938	-76.018013
20311.5234	-76.161369
20314.4531	-76.282005
20317.3828	-76.392387
20320.3125	-76.517555
20323.2422	-76.641609
20326.1719	-76.748138
20329.1016	-76.848549
20332.0312	-76.973083
20334.9609	-77.106415
20337.8906	-77.207527
20340.8203	-77.296196
20343.7500	-77.391823
20346.6797	-77.503265
20349.6094	-77.607292
20352.5391	-77.676270
20355.4688	-77.766968
20358.3984	-77.886002
20361.3281	-77.968437
20364.2578	-78.030624
20367.1875	-78.112282
20370.1172	-78.206558
20373.0469	-78.283592
20375.9766	-78.352768
20378.9062	-78.429108
20381.8359	-78.514526
20384.7656	-78.623566
20387.6953	-78.709747
20390.6250	-78.770393
20393.5547	-78.853928
20396.4844	-78.942566
20399.4141	-78.998993
20402.3438	-79.050858
20405.2734	-79.129143
20408.2031	-79.202499
20411.1328	-79.263885
20414.0625	-79.328445
20416.9922	-79.398468
20419.9219	-79.470634
20422.8516	-79.535263
20425.7812	-79.592361
20428.7109	-79.653610
20431.6406	-79.733719
20434.5703	-79.807480
20437.5000	-79.865417
20440.4297	-79.926559
20443.3594	-79.992073
20446.2891	-80.055115
20449.2188	-80.103729
20452.1484	-80.158012
20455.0781	-80.221436
20458.0078	-80.285759
20460.9375	-80.343727
20463.8672	-80.393929
20466.7969	-80.446228
20469.7266	-80.503860
20472.6562	-80.558983
20475.5859	-80.587151
20478.5156	-80.622993
20481.4453	-80.688171
20484.3750	-80.743172
20487.3047	-80.776169
20490.2344	-80.823250
20493.1641	-80.895569
20496.0938	-80.966873
20499.0234	-81.035942
20501.9531	-81.080818
20504.8828	-81.097954
20507.8125	-81.148972
20510.7422	-81.221497
20513.6719	-81.266640
20516.6016	-81.312706
20519.5312	-81.357086
20522.4609	-81.401260
20525.3906	-81.461304
20528.3203	-81.505951
20531.2500	-81.525406
20534.1797	-81.541214
20537.1094	-81.582443
20540.0391	-81.622787
20542.9688	-81.650246
20545.8984	-81.681824
20548.8281	-81.724503
20551.7578	-81.761673
20554.6875	-81.790428
20557.6172	-81.823082
20560.5469	-81.827423
20563.4766	-81.836205
20566.4062	-81.890282
20569.3359	-81.947838
20572.2656	-81.997086
20575.1953	-82.035812
20578.1250	-82.074783
20581.0547	-82.094902
20583.9844	-82.081787
20586.9141	-82.109985
20589.8438	-82.169785
20592.7734	-82.202446
20595.7031	-82.215050
20598.6328	-82.229263
20601.5625	-82.253647
20604.4922	-82.306602
20607.4219	-82.343620
20610.3516	-82.352531
20613.2812	-82.363724
20616.2109	-82.375015
20619.1406	-82.425018
20622.0703	-82.477661
20625.0000	-82.480614
20627.9297	-82.496872
20630.8594	-82.541534
20633.7891	-82.578705
20636.7188	-82.622368
20639.6484	-82.656311
20642.5781	-82.670273
20645.5078	-82.708961
20648.4375	-82.741135
20651.3672	-82.735321
20654.2969	-82.755547
20657.2266	-82.801781
20660.1562	-82.825676
20663.0859	-82.847145
20666.0156	-82.871773
20668.9453	-82.893707
20671.8750	-82.925880
20674.8047	-82.953720
20677.7344	-82.958694
20680.6641	-82.975594
20683.5938	-83.027496
20686.5234	-83.042175
20689.4531	-83.031822
20692.3828	-83.065910
20695.3125	-83.131538
20698.2422	-83.189743
20701.1719	-83.201805
20704.1016	-83.180237
20707.0312	-83.194557
20709.9609	-83.244820
20712.8906	-83.283409
20715.8203	-83.284271
20718.7500	-83.313721
20721.6797	-83.363129
20724.6094	-83.372429
20727.5391	-83.385597
20730.4688	-83.407280
20733.3984	-83.414474
20736.3281	-83.442741
20739.2578	-83.488220
20742.1875	-83.508072
20745.1172	-83.504639
20748.0469	-83.545876
20750.9766	-83.609146
20753.9062	-83.615105
20756.8359	-83.611824
20759.7656	-83.634476
20762.6953	-83.673454
20765.6250	-83.725235
20768.5547	-83.740074
20771.4844	-83.732231
20774.4141	-83.755219
20777.3438	-83.771751
20780.2734	-83.767471
20783.2031	-83.784172
20786.1328	-83.838219
20789.0625	-83.895111
20791.9922	-83.909081
20794.9219	-83.928162
20797.8516	-83.967117
20800.7812	-83.976440
20803.7109	-83.969627
20806.6406	-83.984024
20809.5703	-84.017929
20812.5000	-84.052719
20815.4297	-84.084473
20818.3594	-84.098221
20821.2891	-84.109734
20824.2188	-84.156990
20827.1484	-84.208702
20830.0781	-84.244331
20833.0078	-84.257973
20835.9375	-84.256180
20838.8672	-84.247688
20841.7969	-84.234276
20844.7266	-84.236809
20847.6562	-84.269318
20850.5859	-84.288849
20853.5156	-84.295242
20856.4453	-84.324287
20859.3750	-84.345093
20862.3047	-84.331421
20865.2344	-84.347504
20868.1641	-84.394478
20871.0938	-84.415611
20874.0234	-84.419388
20876.9531	-84.408211
20879.8828	-84.412659
20882.8125	-84.444916
20885.7422	-84.476212
20888.6719	-84.509384
20891.6016	-84.525826
20894.5312	-84.529144
20897.4609	-84.549004
20900.3906	-84.585464
20903.3203	-84.600502
20906.2500	-84.596123
20909.1797	-84.621140
20912.1094	-84.663376
20915.0391	-84.667816
20917.9688	-84.653946
20920.8984	-84.678970
20923.8281	-84.709450
20926.7578	-84.699699
20929.6875	-84.695763
20932.6172	-84.733955
20935.5469	-84.756447
20938.4766	-84.772591
20941.4062	-84.808151
20944.3359	-84.818871
20947.2656	-84.835587
20950.1953	-84.864502
20953.1250	-84.912476
20956.0547	-84.971207
20958.9844	-84.981552
20961.9141	-84.973793
20964.8438	-84.976410
20967.7734	-84.972107
20970.7031	-84.969971
20973.6328	-84.982025
20976.5625	-85.006248
20979.4922	-85.040977
20982.4219	-85.077324
20985.3516	-85.081451
20988.2812	-85.097069
20991.2109	-85.151138
20994.1406	-85.153969
20997.0703	-85.158745
21000.0000	-85.204628
21002.9297	-85.184135
21005.8594	-85.165977
21008.7891	-85.204811
21011.7188	-85.220406
21014.6484	-85.212631
21017.5781	-85.238976
21020.5078	-85.297417
21023.4375	-85.338173
21026.3672	-85.351555
21029.2969	-85.328117
21032.2266	-85.301582
21035.1562	-85.319870
21038.0859	-85.350319
21041.0156	-85.368629
21043.9453	-85.359322
21046.8750	-85.366119
21049.8047	-85.425240
21052.7344	-85.427139
21055.6641	-85.424210
21058.5938	-85.468994
21061.5234	-85.477692
21064.4531	-85.471474
21067.3828	-85.436142
21070.3125	-85.428001
21073.2422	-85.477707
21076.1719	-85.488319
21079.1016	-85.476616
21082.0312	-85.512474
21084.9609	-85.557518
21087.8906	-85.564316
21090.8203	-85.566849
21093.7500	-85.598328
21096.6797	-85.628960
21099.6094	-85.636955
21102.5391	-85.635300
21105.4688	-85.641968
21108.3984	-85.677902
21111.3281	-85.691963
21114.2578	-85.706207
21117.1875	-85.751625
21120.1172	-85.746605
21123.0469	-85.749588
21125.9766	-85.774727
21128.9062	-85.768524
21131.8359	-85.803665
21134.7656	-85.865959
21137.6953	-85.876671
21140.6250	-85.865623
21143.5547	-85.875214
21146.4844	-85.901855
21149.4141	-85.952919
21152.3438	-85.951889
21155.2734	-85.912308
21158.2031	-85.926689
21161.1328	-85.961090
21164.0625	-86.006348
21166.9922	-86.036491
21169.9219	-86.050377
21172.8516	-86.049980
21175.7812	-86.032646
21178.7109	-86.008530
21181.6406	-86.017197
21184.5703	-86.034653
21187.5000	-86.045685
21190.4297	-86.068092
21193.3594	-86.112953
21196.2891	-86.148056
21199.2188	-86.148193
21202.1484	-86.146660
21205.0781	-86.146912
21208.0078	-86.134758
21210.9375	-86.163933
21213.8672	-86.221512
21216.7969	-86.261223
21219.7266	-86.263489
21222.6562	-86.246475
21225.5859	-86.248177
21228.5156	-86.252007
21231.4453	-86.247223
21234.3750	-86.251274
21237.3047	-86.251640
21240.2344	-86.269379
21243.1641	-86.334824
21246.0938	-86.389656
21249.0234	-86.392136
21251.9531	-86.358643
21254.8828	-86.332123
21257.8125	-86.356873
21260.7422	-86.400673
21263.6719	-86.405800
21266.6016	-86.393066
21269.5312	-86.380646
21272.4609	-86.379105
21275.3906	-86.401695
21278.3203	-86.408638
21281.2500	-86.418045
21284.1797	-86.465446
21287.1094	-86.504280
21290.0391	-86.515099
21292.9688	-86.523170
21295.8984	-86.516670
21298.8281	-86.535126
21301.7578	-86.597343
21304.6875	-86.612564
21307.6172	-86.579269
21310.5469	-86.570312
