;Freq(Hz)	Relative Amplitude (dB): Left
20827.1484	-81.868011
20830.0781	-81.841949
20833.0078	-81.807648
20835.9375	-81.743492
20838.8672	-81.691605
20841.7969	-81.648239
20844.7266	-81.599220
20847.6562	-81.572845
20850.5859	-81.522865
20853.5156	-81.447510
20856.4453	-81.406174
20859.3750	-81.383026
20862.3047	-81.351089
20865.2344	-81.306282
20868.1641	-81.258537
20871.0938	-81.211121
20874.0234	-81.172882
20876.9531	-81.141922
20879.8828	-81.083321
20882.8125	-81.022011
20885.7422	-80.978691
20888.6719	-80.925583
20891.6016	-80.881035
20894.5312	-80.831459
20897.4609	-80.753967
20900.3906	-80.698288
20903.3203	-80.682327
20906.2500	-80.664230
20909.1797	-80.627495
20912.1094	-80.589088
20915.0391	-80.551521
20917.9688	-80.513626
20920.8984	-80.472298
20923.8281	-80.423973
20926.7578	-80.375366
20929.6875	-80.339348
20932.6172	-80.302139
20935.5469	-80.267212
20938.4766	-80.229584
20941.4062	-80.182693
20944.3359	-80.144142
20947.2656	-80.114670
20950.1953	-80.062759
20953.1250	-79.991364
20956.0547	-79.937477
20958.9844	-79.905907
20961.9141	-79.839249
20964.8438	-79.762978
20967.7734	-79.729935
20970.7031	-79.699188
20973.6328	-79.637619
20976.5625	-79.575470
20979.4922	-79.530693
20982.4219	-79.465210
20985.3516	-79.392525
20988.2812	-79.343346
20991.2109	-79.298294
20994.1406	-79.247963
20997.0703	-79.218040
21000.0000	-79.152435
21002.9297	-79.049255
21005.8594	-78.993080
21008.7891	-78.965126
21011.7188	-78.924347
21014.6484	-78.861809
21017.5781	-78.812134
21020.5078	-78.763168
21023.4375	-78.694801
21026.3672	-78.628281
21029.2969	-78.577072
21032.2266	-78.529716
21035.1562	-78.478722
21038.0859	-78.427376
21041.0156	-78.365059
21043.9453	-78.305344
21046.8750	-78.227608
21049.8047	-78.142838
21052.7344	-78.121132
21055.6641	-78.120811
21058.5938	-78.073296
21061.5234	-78.000832
21064.4531	-77.941055
21067.3828	-77.899269
21070.3125	-77.849648
21073.2422	-77.795639
21076.1719	-77.757187
21079.1016	-77.709068
21082.0312	-77.640762
21084.9609	-77.577110
21087.8906	-77.523773
21090.8203	-77.475815
21093.7500	-77.420822
21096.6797	-77.350441
21099.6094	-77.292267
21102.5391	-77.260010
21105.4688	-77.219566
21108.3984	-77.162506
21111.3281	-77.098129
21114.2578	-77.034782
21117.1875	-76.994698
21120.1172	-76.948898
21123.0469	-76.875191
21125.9766	-76.813797
21128.9062	-76.772667
21131.8359	-76.730270
21134.7656	-76.672005
21137.6953	-76.596497
21140.6250	-76.525963
21143.5547	-76.482895
21146.4844	-76.453529
21149.4141	-76.412956
21152.3438	-76.340988
21155.2734	-76.256920
21158.2031	-76.214561
21161.1328	-76.176041
21164.0625	-76.099670
21166.9922	-76.024628
21169.9219	-75.973854
21172.8516	-75.929680
21175.7812	-75.870209
21178.7109	-75.800880
21181.6406	-75.745064
21184.5703	-75.697159
21187.5000	-75.636963
21190.4297	-75.575188
21193.3594	-75.507164
21196.2891	-75.446228
21199.2188	-75.406166
21202.1484	-75.343918
21205.0781	-75.270630
21208.0078	-75.207771
21210.9375	-75.150002
21213.8672	-75.109283
21216.7969	-75.064629
21219.7266	-74.999550
21222.6562	-74.935188
21225.5859	-74.882721
21228.5156	-74.830582
21231.4453	-74.777161
21234.3750	-74.711647
21237.3047	-74.630676
21240.2344	-74.570938
21243.1641	-74.532455
21246.0938	-74.482185
21249.0234	-74.421417
21251.9531	-74.364021
21254.8828	-74.308304
21257.8125	-74.244919
21260.7422	-74.174721
21263.6719	-74.105415
21266.6016	-74.034004
21269.5312	-73.959053
21272.4609	-73.892250
21275.3906	-73.829140
21278.3203	-73.759422
21281.2500	-73.683807
21284.1797	-73.611366
21287.1094	-73.542549
21290.0391	-73.469093
21292.9688	-73.399162
21295.8984	-73.342735
21298.8281	-73.284752
21301.7578	-73.188599
21304.6875	-73.090790
21307.6172	-73.027237
21310.5469	-72.968445
21313.4766	-72.906586
21316.4062	-72.838417
21319.3359	-72.759521
21322.2656	-72.685631
21325.1953	-72.616188
21328.1250	-72.549232
21331.0547	-72.488869
21333.9844	-72.418755
21336.9141	-72.341499
21339.8438	-72.271233
21342.7734	-72.195427
21345.7031	-72.114204
21348.6328	-72.035667
21351.5625	-71.966896
