;Freq(Hz)	Relative Amplitude (dB): Left
20361.3281	-90.744209
20364.2578	-90.750046
20367.1875	-90.767685
20370.1172	-90.806183
20373.0469	-90.813118
20375.9766	-90.803123
20378.9062	-90.834618
20381.8359	-90.860481
20384.7656	-90.861519
20387.6953	-90.883286
20390.6250	-90.900871
20393.5547	-90.878632
20396.4844	-90.884018
20399.4141	-90.949066
20402.3438	-90.995125
20405.2734	-90.977409
20408.2031	-90.976883
20411.1328	-91.007118
20414.0625	-91.008240
20416.9922	-91.009094
20419.9219	-91.027000
20422.8516	-91.033913
20425.7812	-91.024597
20428.7109	-91.025963
20431.6406	-91.048698
20434.5703	-91.080109
20437.5000	-91.102577
20440.4297	-91.115578
20443.3594	-91.129890
20446.2891	-91.125160
20449.2188	-91.112854
20452.1484	-91.111641
20455.0781	-91.134651
20458.0078	-91.183777
20460.9375	-91.209694
20463.8672	-91.202461
20466.7969	-91.196205
20469.7266	-91.221802
20472.6562	-91.259865
20475.5859	-91.260353
20478.5156	-91.276016
20481.4453	-91.307365
20484.3750	-91.292938
20487.3047	-91.302559
20490.2344	-91.326355
20493.1641	-91.308411
20496.0938	-91.337921
20499.0234	-91.400055
20501.9531	-91.406151
20504.8828	-91.422760
20507.8125	-91.442642
20510.7422	-91.428215
20513.6719	-91.443718
20516.6016	-91.476646
20519.5312	-91.491920
20522.4609	-91.505371
20525.3906	-91.548065
20528.3203	-91.557457
20531.2500	-91.540985
20534.1797	-91.564362
20537.1094	-91.616516
20540.0391	-91.635567
20542.9688	-91.637421
20545.8984	-91.636971
20548.8281	-91.630600
20551.7578	-91.673843
20554.6875	-91.747345
20557.6172	-91.754875
20560.5469	-91.720299
20563.4766	-91.748039
20566.4062	-91.798019
20569.3359	-91.805977
20572.2656	-91.815697
20575.1953	-91.814392
20578.1250	-91.822319
20581.0547	-91.878082
20583.9844	-91.916473
20586.9141	-91.956596
20589.8438	-91.980858
20592.7734	-91.952850
20595.7031	-91.975800
20598.6328	-92.010376
20601.5625	-92.024628
20604.4922	-92.062881
20607.4219	-92.086334
20610.3516	-92.113777
20613.2812	-92.140167
20616.2109	-92.125175
20619.1406	-92.106178
20622.0703	-92.137520
20625.0000	-92.163200
20627.9297	-92.164131
20630.8594	-92.187088
20633.7891	-92.208282
20636.7188	-92.230598
20639.6484	-92.249275
20642.5781	-92.249229
20645.5078	-92.268379
20648.4375	-92.314781
20651.3672	-92.360718
