;Freq(Hz)	Relative Amplitude (dB): Left
21161.1328	-68.246506
21164.0625	-68.272026
21166.9922	-68.294724
21169.9219	-68.318977
21172.8516	-68.334076
21175.7812	-68.345070
21178.7109	-68.361702
21181.6406	-68.383049
21184.5703	-68.404114
21187.5000	-68.428566
21190.4297	-68.449730
21193.3594	-68.464577
21196.2891	-68.477814
21199.2188	-68.492012
21202.1484	-68.510574
21205.0781	-68.527191
21208.0078	-68.539871
21210.9375	-68.556381
21213.8672	-68.577637
21216.7969	-68.601044
21219.7266	-68.617668
21222.6562	-68.631363
21225.5859	-68.654900
21228.5156	-68.674622
21231.4453	-68.688644
21234.3750	-68.710297
21237.3047	-68.731857
21240.2344	-68.747215
21243.1641	-68.765579
21246.0938	-68.789536
21249.0234	-68.810966
21251.9531	-68.828751
21254.8828	-68.844917
21257.8125	-68.863464
21260.7422	-68.884735
21263.6719	-68.906693
21266.6016	-68.928497
21269.5312	-68.947067
21272.4609	-68.966499
21275.3906	-68.979561
21278.3203	-68.989426
21281.2500	-69.013962
21284.1797	-69.039597
21287.1094	-69.054367
21290.0391	-69.064926
21292.9688	-69.079041
21295.8984	-69.106224
21298.8281	-69.137108
21301.7578	-69.155029
21304.6875	-69.173698
21307.6172	-69.196793
21310.5469	-69.209503
21313.4766	-69.212875
21316.4062	-69.220680
21319.3359	-69.241379
21322.2656	-69.263351
21325.1953	-69.273483
21328.1250	-69.284477
21331.0547	-69.306404
21333.9844	-69.323822
21336.9141	-69.328789
21339.8438	-69.338020
21342.7734	-69.357338
21345.7031	-69.381783
21348.6328	-69.401352
21351.5625	-69.413734
21354.4922	-69.429321
21357.4219	-69.443985
21360.3516	-69.456139
21363.2812	-69.480347
21366.2109	-69.505676
21369.1406	-69.514938
21372.0703	-69.522850
21375.0000	-69.539833
21377.9297	-69.559883
21380.8594	-69.576111
21383.7891	-69.586250
21386.7188	-69.599770
21389.6484	-69.621666
21392.5781	-69.641632
21395.5078	-69.651245
21398.4375	-69.659203
21401.3672	-69.681595
21404.2969	-69.706161
21407.2266	-69.722076
21410.1562	-69.743706
21413.0859	-69.767189
21416.0156	-69.786522
21418.9453	-69.809944
21421.8750	-69.831215
21424.8047	-69.846092
21427.7344	-69.864555
21430.6641	-69.879089
21433.5938	-69.892586
21436.5234	-69.894493
21439.4531	-69.889183
21442.3828	-69.900734
21445.3125	-69.922188
21448.2422	-69.934563
21451.1719	-69.938713
21454.1016	-69.950653
21457.0312	-69.971794
21459.9609	-69.978493
21462.8906	-69.978981
21465.8203	-69.992706
21468.7500	-70.012100
21471.6797	-70.026001
21474.6094	-70.029099
21477.5391	-70.030930
21480.4688	-70.043144
21483.3984	-70.055321
21486.3281	-70.063194
21489.2578	-70.077232
21492.1875	-70.085075
21495.1172	-70.088287
21498.0469	-70.101440
21500.9766	-70.114281
21503.9062	-70.115082
21506.8359	-70.115295
21509.7656	-70.131516
21512.6953	-70.154640
21515.6250	-70.174759
21518.5547	-70.183853
21521.4844	-70.188332
21524.4141	-70.206467
21527.3438	-70.226089
21530.2734	-70.238129
21533.2031	-70.245613
21536.1328	-70.247604
21539.0625	-70.261070
21541.9922	-70.288246
21544.9219	-70.308098
21547.8516	-70.315079
21550.7812	-70.323395
21553.7109	-70.339890
21556.6406	-70.355820
21559.5703	-70.367691
21562.5000	-70.382332
21565.4297	-70.400032
21568.3594	-70.415611
21571.2891	-70.430298
21574.2188	-70.439575
21577.1484	-70.450111
21580.0781	-70.471664
21583.0078	-70.498192
21585.9375	-70.518654
21588.8672	-70.527908
21591.7969	-70.545082
21594.7266	-70.567612
21597.6562	-70.577339
21600.5859	-70.588264
21603.5156	-70.594330
21606.4453	-70.598190
21609.3750	-70.606186
21612.3047	-70.617485
21615.2344	-70.626724
21618.1641	-70.634071
21621.0938	-70.637222
21624.0234	-70.646919
21626.9531	-70.659767
21629.8828	-70.665184
21632.8125	-70.672073
21635.7422	-70.680908
21638.6719	-70.692207
21641.6016	-70.708252
21644.5312	-70.723671
21647.4609	-70.726059
21650.3906	-70.721817
21653.3203	-70.728920
21656.2500	-70.740837
21659.1797	-70.753578
21662.1094	-70.773712
21665.0391	-70.786552
21667.9688	-70.783173
21670.8984	-70.783485
21673.8281	-70.795769
21676.7578	-70.809685
21679.6875	-70.822037
21682.6172	-70.830605
21685.5469	-70.833405
21688.4766	-70.840416
21691.4062	-70.853233
21694.3359	-70.872360
21697.2656	-70.893280
21700.1953	-70.904236
21703.1250	-70.921059
21706.0547	-70.941277
21708.9844	-70.952217
21711.9141	-70.962990
21714.8438	-70.971581
21717.7734	-70.977058
21720.7031	-70.985634
21723.6328	-70.992378
21726.5625	-70.997482
21729.4922	-71.012680
21732.4219	-71.034393
21735.3516	-71.044945
21738.2812	-71.038956
21741.2109	-71.039124
21744.1406	-71.043793
21747.0703	-71.048897
21750.0000	-71.061989
21752.9297	-71.073067
21755.8594	-71.075729
21758.7891	-71.079796
21761.7188	-71.090302
21764.6484	-71.104813
21767.5781	-71.118225
21770.5078	-71.130447
21773.4375	-71.140350
21776.3672	-71.150703
21779.2969	-71.163971
21782.2266	-71.176086
21785.1562	-71.189507
21788.0859	-71.198326
21791.0156	-71.205551
21793.9453	-71.223038
21796.8750	-71.240898
21799.8047	-71.251785
21802.7344	-71.258247
21805.6641	-71.265182
21808.5938	-71.281036
21811.5234	-71.296570
21814.4531	-71.299507
21817.3828	-71.306381
21820.3125	-71.329666
21823.2422	-71.350487
21826.1719	-71.359245
21829.1016	-71.363556
21832.0312	-71.371643
21834.9609	-71.383842
21837.8906	-71.393272
21840.8203	-71.398712
21843.7500	-71.412849
21846.6797	-71.435890
21849.6094	-71.450653
21852.5391	-71.459633
21855.4688	-71.474693
21858.3984	-71.493668
21861.3281	-71.497810
21864.2578	-71.506714
21867.1875	-71.506691
21870.1172	-71.498787
21873.0469	-71.504784
21875.9766	-71.518959
21878.9062	-71.533096
21881.8359	-71.540848
21884.7656	-71.547142
21887.6953	-71.550186
21890.6250	-71.546257
21893.5547	-71.550697
21896.4844	-71.560616
21899.4141	-71.567139
21902.3438	-71.572624
21905.2734	-71.580688
21908.2031	-71.586960
21911.1328	-71.590271
21914.0625	-71.598953
21916.9922	-71.609604
21919.9219	-71.616325
21922.8516	-71.626175
