;Freq(Hz)	Relative Amplitude (dB): Left
20071.2891	-56.873646
20074.2188	-56.866932
20077.1484	-56.861115
20080.0781	-56.856544
20083.0078	-56.852451
20085.9375	-56.849094
20088.8672	-56.846710
20091.7969	-56.841618
20094.7266	-56.837868
20097.6562	-56.832561
20100.5859	-56.824387
20103.5156	-56.813850
20106.4453	-56.804657
20109.3750	-56.796558
20112.3047	-56.791389
20115.2344	-56.787441
20118.1641	-56.779324
20121.0938	-56.770733
20124.0234	-56.764103
20126.9531	-56.757069
20129.8828	-56.749908
20132.8125	-56.744843
20135.7422	-56.741718
20138.6719	-56.736622
20141.6016	-56.730099
20144.5312	-56.724556
20147.4609	-56.719582
20150.3906	-56.713730
20153.3203	-56.707165
20156.2500	-56.702946
20159.1797	-56.701012
20162.1094	-56.698200
20165.0391	-56.693680
20167.9688	-56.688232
20170.8984	-56.683796
20173.8281	-56.683228
20176.7578	-56.684605
20179.6875	-56.681812
20182.6172	-56.676346
20185.5469	-56.674835
20188.4766	-56.675598
20191.4062	-56.674103
20194.3359	-56.672241
20197.2656	-56.668087
20200.1953	-56.663063
20203.1250	-56.663242
20206.0547	-56.665207
20208.9844	-56.666096
20211.9141	-56.666462
20214.8438	-56.666565
20217.7734	-56.666119
20220.7031	-56.665627
20223.6328	-56.664448
20226.5625	-56.651379
20229.4922	-56.640335
20232.4219	-56.632351
20235.3516	-56.624172
20238.2812	-56.615181
20241.2109	-56.606167
20244.1406	-56.597576
20247.0703	-56.589767
20250.0000	-56.580975
20252.9297	-56.573692
20255.8594	-56.567532
20258.7891	-56.559986
20261.7188	-56.552990
20264.6484	-56.546112
20267.5781	-56.539444
20270.5078	-56.532944
20273.4375	-56.525887
20276.3672	-56.520470
20279.2969	-56.516376
20282.2266	-56.510983
20285.1562	-56.504494
20288.0859	-56.496933
20291.0156	-56.489410
20293.9453	-56.484100
20296.8750	-56.481926
20299.8047	-56.478695
20302.7344	-56.471832
20305.6641	-56.465462
20308.5938	-56.461655
20311.5234	-56.458431
20314.4531	-56.454037
20317.3828	-56.449242
20320.3125	-56.443596
20323.2422	-56.438431
20326.1719	-56.434658
20329.1016	-56.431351
20332.0312	-56.430462
20334.9609	-56.430702
20337.8906	-56.428230
20340.8203	-56.423634
20343.7500	-56.420109
20346.6797	-56.418343
20349.6094	-56.418129
20352.5391	-56.417309
20355.4688	-56.414246
20358.3984	-56.412052
20361.3281	-56.410423
20364.2578	-56.409077
20367.1875	-56.409763
20370.1172	-56.410271
20373.0469	-56.410110
20375.9766	-56.408600
20378.9062	-56.405529
20381.8359	-56.404209
20384.7656	-56.404594
20387.6953	-56.405567
20390.6250	-56.407204
20393.5547	-56.407959
