;Freq(Hz)	Relative Amplitude (dB): Left
20645.5078	-107.729149
20648.4375	-106.390007
20651.3672	-100.580246
20654.2969	-104.895111
20657.2266	-116.272995
20660.1562	-111.608582
20663.0859	-110.662704
20666.0156	-114.591522
20668.9453	-112.508163
20671.8750	-115.960884
20674.8047	-137.320786
20677.7344	-125.571167
20680.6641	-126.608192
20683.5938	-116.874100
20686.5234	-123.753799
20689.4531	-121.594101
20692.3828	-125.007889
20695.3125	-119.100449
20698.2422	-121.020119
20701.1719	-114.637131
20704.1016	-120.201241
20707.0312	-118.383728
20709.9609	-125.502350
20712.8906	-129.394669
20715.8203	-126.354805
20718.7500	-127.739273
20721.6797	-124.735107
20724.6094	-120.198593
20727.5391	-121.452904
20730.4688	-124.245178
20733.3984	-126.943260
20736.3281	-127.600479
20739.2578	-129.524658
20742.1875	-136.906113
20745.1172	-124.896759
20748.0469	-117.437607
20750.9766	-114.112183
20753.9062	-116.065079
20756.8359	-127.605522
20759.7656	-131.897583
20762.6953	-128.305817
20765.6250	-133.085785
20768.5547	-127.550690
20771.4844	-126.028328
20774.4141	-123.442329
20777.3438	-123.162506
20780.2734	-124.344231
20783.2031	-127.820198
20786.1328	-137.013229
20789.0625	-130.108551
20791.9922	-128.040939
20794.9219	-131.349091
20797.8516	-120.363617
20800.7812	-120.620178
20803.7109	-126.225182
20806.6406	-131.874130
20809.5703	-127.486122
20812.5000	-126.514214
20815.4297	-131.172455
20818.3594	-131.701385
20821.2891	-124.945068
20824.2188	-125.743294
20827.1484	-130.406601
20830.0781	-123.733826
20833.0078	-124.995201
20835.9375	-137.520050
20838.8672	-145.078674
20841.7969	-137.951569
20844.7266	-136.996689
20847.6562	-137.446381
20850.5859	-121.181725
20853.5156	-120.115471
20856.4453	-124.996651
20859.3750	-128.082962
20862.3047	-129.764877
20865.2344	-128.520218
20868.1641	-129.689789
20871.0938	-131.449127
20874.0234	-127.987152
20876.9531	-125.955383
20879.8828	-122.808533
20882.8125	-129.135422
20885.7422	-132.802124
20888.6719	-128.410904
20891.6016	-142.062119
20894.5312	-138.995605
20897.4609	-129.714218
20900.3906	-127.985146
20903.3203	-124.652168
20906.2500	-123.497620
20909.1797	-124.472984
20912.1094	-126.338226
20915.0391	-131.784225
20917.9688	-127.492203
20920.8984	-126.841637
20923.8281	-141.314484
20926.7578	-133.661484
20929.6875	-131.560150
20932.6172	-133.516129
20935.5469	-136.353287
20938.4766	-126.246109
20941.4062	-124.319992
20944.3359	-130.941895
20947.2656	-130.841507
20950.1953	-122.368523
20953.1250	-120.761673
20956.0547	-127.526184
20958.9844	-129.654861
20961.9141	-129.572754
20964.8438	-133.371872
20967.7734	-134.364120
20970.7031	-132.751724
20973.6328	-126.373688
20976.5625	-125.316704
20979.4922	-134.304993
20982.4219	-138.112411
20985.3516	-133.262390
20988.2812	-133.282913
20991.2109	-150.884689
20994.1406	-126.628922
20997.0703	-127.408012
21000.0000	-125.572739
21002.9297	-122.820656
21005.8594	-129.163620
21008.7891	-131.625504
21011.7188	-133.117188
21014.6484	-132.921127
21017.5781	-130.142593
21020.5078	-134.592682
21023.4375	-136.925980
21026.3672	-130.530304
21029.2969	-134.175049
21032.2266	-129.146606
21035.1562	-126.916267
21038.0859	-133.917358
21041.0156	-130.560211
21043.9453	-125.025009
21046.8750	-132.746262
21049.8047	-121.144608
21052.7344	-117.557579
21055.6641	-122.849098
21058.5938	-135.463852
21061.5234	-129.094330
21064.4531	-130.610428
21067.3828	-133.635712
21070.3125	-133.055740
21073.2422	-137.927231
21076.1719	-135.971329
21079.1016	-134.399323
21082.0312	-134.763565
21084.9609	-133.190155
21087.8906	-129.655121
