;Freq(Hz)	Relative Amplitude (dB): Left
19441.4062	-87.199226
19444.3359	-87.252373
19447.2656	-87.290176
19450.1953	-87.354881
19453.1250	-87.407051
19456.0547	-87.442177
19458.9844	-87.483391
19461.9141	-87.526299
19464.8438	-87.557335
19467.7734	-87.575211
19470.7031	-87.591202
19473.6328	-87.596283
19476.5625	-87.638634
19479.4922	-87.711838
19482.4219	-87.758827
19485.3516	-87.778763
19488.2812	-87.819168
19491.2109	-87.852768
19494.1406	-87.886887
19497.0703	-87.976624
19500.0000	-88.016464
19502.9297	-87.979988
19505.8594	-87.963356
19508.7891	-87.951927
19511.7188	-87.968178
19514.6484	-88.055344
19517.5781	-88.114723
19520.5078	-88.127655
19523.4375	-88.125023
19526.3672	-88.115181
19529.2969	-88.169807
19532.2266	-88.264938
19535.1562	-88.298935
19538.0859	-88.288757
19541.0156	-88.282829
19543.9453	-88.318649
19546.8750	-88.403091
19549.8047	-88.412422
19552.7344	-88.373817
19555.6641	-88.395599
19558.5938	-88.448013
19561.5234	-88.464500
19564.4531	-88.480316
19567.3828	-88.536133
19570.3125	-88.549721
19573.2422	-88.544456
19576.1719	-88.585327
19579.1016	-88.611794
19582.0312	-88.595924
19584.9609	-88.603577
19587.8906	-88.648750
19590.8203	-88.685829
19593.7500	-88.740906
19596.6797	-88.817169
19599.6094	-88.820755
19602.5391	-88.822922
19605.4688	-88.841499
19608.3984	-88.801201
19611.3281	-88.765266
19614.2578	-88.787354
19617.1875	-88.847946
19620.1172	-88.886292
19623.0469	-88.872482
19625.9766	-88.910103
19628.9062	-89.007080
19631.8359	-89.031036
19634.7656	-89.006088
19637.6953	-88.993279
19640.6250	-88.974319
19643.5547	-88.963730
19646.4844	-88.979530
19649.4141	-89.012856
19652.3438	-89.063416
19655.2734	-89.071663
19658.2031	-89.070366
19661.1328	-89.111420
19664.0625	-89.138557
19666.9922	-89.179169
19669.9219	-89.184807
19672.8516	-89.158432
19675.7812	-89.174034
19678.7109	-89.207176
19681.6406	-89.236160
19684.5703	-89.280655
19687.5000	-89.279755
19690.4297	-89.226089
19693.3594	-89.267555
19696.2891	-89.326897
19699.2188	-89.285156
19702.1484	-89.298912
19705.0781	-89.388977
19708.0078	-89.391457
19710.9375	-89.392731
19713.8672	-89.428886
19716.7969	-89.434013
19719.7266	-89.427109
19722.6562	-89.406624
19725.5859	-89.400764
19728.5156	-89.413528
19731.4453	-89.441399
19734.3750	-89.476662
19737.3047	-89.476913
19740.2344	-89.489838
19743.1641	-89.484100
19746.0938	-89.428833
19749.0234	-89.480225
19751.9531	-89.615944
19754.8828	-89.621010
19757.8125	-89.557442
19760.7422	-89.531830
19763.6719	-89.526695
19766.6016	-89.568153
19769.5312	-89.607697
19772.4609	-89.628197
19775.3906	-89.654472
19778.3203	-89.663528
19781.2500	-89.671944
19784.1797	-89.700981
19787.1094	-89.711960
19790.0391	-89.706070
19792.9688	-89.687714
19795.8984	-89.653656
19798.8281	-89.681511
19801.7578	-89.736610
19804.6875	-89.741722
19807.6172	-89.738853
19810.5469	-89.766380
19813.4766	-89.780342
19816.4062	-89.764030
19819.3359	-89.745628
19822.2656	-89.758835
19825.1953	-89.826431
19828.1250	-89.839523
19831.0547	-89.791183
19833.9844	-89.819923
19836.9141	-89.855072
19839.8438	-89.847046
19842.7734	-89.846489
19845.7031	-89.856171
19848.6328	-89.923172
19851.5625	-89.948776
19854.4922	-89.893272
19857.4219	-89.910088
19860.3516	-89.965179
19863.2812	-89.975792
19866.2109	-89.992668
19869.1406	-90.028954
19872.0703	-90.041489
19875.0000	-90.086174
19877.9297	-90.123428
19880.8594	-90.064842
19883.7891	-90.009773
19886.7188	-90.012848
19889.6484	-90.065559
19892.5781	-90.132240
19895.5078	-90.089851
19898.4375	-90.029846
19901.3672	-90.058128
19904.2969	-90.092804
19907.2266	-90.122971
19910.1562	-90.115608
19913.0859	-90.080948
19916.0156	-90.125641
19918.9453	-90.179390
19921.8750	-90.158577
19924.8047	-90.158699
19927.7344	-90.168083
19930.6641	-90.172264
19933.5938	-90.212624
19936.5234	-90.204765
19939.4531	-90.149040
19942.3828	-90.141693
19945.3125	-90.222534
19948.2422	-90.282532
19951.1719	-90.228218
19954.1016	-90.182281
19957.0312	-90.187134
19959.9609	-90.208916
19962.8906	-90.254555
19965.8203	-90.332825
19968.7500	-90.365486
19971.6797	-90.275650
19974.6094	-90.203995
19977.5391	-90.224976
19980.4688	-90.281525
19983.3984	-90.351486
19986.3281	-90.349098
19989.2578	-90.327354
19992.1875	-90.368614
19995.1172	-90.379753
19998.0469	-90.341904
20000.9766	-90.368866
20003.9062	-90.463722
20006.8359	-90.473305
20009.7656	-90.409943
20012.6953	-90.426178
20015.6250	-90.493828
20018.5547	-90.444771
20021.4844	-90.371300
20024.4141	-90.390198
20027.3438	-90.402000
20030.2734	-90.360222
20033.2031	-90.360962
20036.1328	-90.426537
20039.0625	-90.480270
20041.9922	-90.494247
20044.9219	-90.499878
20047.8516	-90.480171
20050.7812	-90.494713
20053.7109	-90.574265
20056.6406	-90.576752
20059.5703	-90.507195
20062.5000	-90.483543
20065.4297	-90.523613
20068.3594	-90.588272
20071.2891	-90.631920
20074.2188	-90.619766
20077.1484	-90.606979
20080.0781	-90.642807
20083.0078	-90.693825
20085.9375	-90.685081
20088.8672	-90.625191
20091.7969	-90.594536
20094.7266	-90.653473
20097.6562	-90.758118
20100.5859	-90.743240
20103.5156	-90.673050
20106.4453	-90.670776
20109.3750	-90.695633
20112.3047	-90.705826
20115.2344	-90.693657
20118.1641	-90.684387
20121.0938	-90.729652
20124.0234	-90.813469
20126.9531	-90.822670
20129.8828	-90.816666
20132.8125	-90.841957
20135.7422	-90.832260
20138.6719	-90.796135
20141.6016	-90.789932
20144.5312	-90.816864
20147.4609	-90.797569
20150.3906	-90.805977
20153.3203	-90.892868
20156.2500	-90.868011
20159.1797	-90.777496
20162.1094	-90.781578
20165.0391	-90.816666
20167.9688	-90.796700
20170.8984	-90.823708
20173.8281	-90.893829
20176.7578	-90.881943
20179.6875	-90.865273
20182.6172	-90.926704
20185.5469	-90.916420
20188.4766	-90.874443
20191.4062	-90.928940
20194.3359	-90.911575
20197.2656	-90.823349
20200.1953	-90.792221
20203.1250	-90.823456
20206.0547	-90.914703
20208.9844	-90.987106
20211.9141	-90.970688
20214.8438	-90.905975
20217.7734	-90.915451
20220.7031	-90.992149
20223.6328	-91.027245
20226.5625	-90.997078
20229.4922	-90.947685
20232.4219	-90.930046
20235.3516	-90.921608
20238.2812	-90.920525
20241.2109	-90.952255
20244.1406	-90.944145
20247.0703	-90.876091
20250.0000	-90.898293
20252.9297	-90.981125
20255.8594	-91.027092
20258.7891	-91.030037
20261.7188	-91.002472
20264.6484	-91.015465
20267.5781	-91.049088
20270.5078	-91.068741
20273.4375	-91.109253
20276.3672	-91.121979
20279.2969	-91.080452
20282.2266	-91.073685
20285.1562	-91.082611
20288.0859	-91.091919
20291.0156	-91.123886
20293.9453	-91.098030
20296.8750	-91.073166
20299.8047	-91.096802
20302.7344	-91.074944
20305.6641	-91.045029
20308.5938	-91.089149
20311.5234	-91.137344
20314.4531	-91.151695
20317.3828	-91.156876
20320.3125	-91.154175
20323.2422	-91.144485
20326.1719	-91.138657
20329.1016	-91.199013
20332.0312	-91.280312
20334.9609	-91.237534
20337.8906	-91.167000
20340.8203	-91.185944
20343.7500	-91.231873
20346.6797	-91.224380
20349.6094	-91.201401
20352.5391	-91.220467
20355.4688	-91.223373
20358.3984	-91.210197
20361.3281	-91.227074
20364.2578	-91.263817
20367.1875	-91.289398
20370.1172	-91.323059
20373.0469	-91.336334
20375.9766	-91.305893
20378.9062	-91.284264
20381.8359	-91.293304
20384.7656	-91.302338
20387.6953	-91.280685
20390.6250	-91.284645
20393.5547	-91.343559
20396.4844	-91.464043
20399.4141	-91.475258
20402.3438	-91.386452
20405.2734	-91.404411
20408.2031	-91.421494
20411.1328	-91.379494
20414.0625	-91.396965
20416.9922	-91.420517
20419.9219	-91.434402
20422.8516	-91.461693
20425.7812	-91.434364
20428.7109	-91.390686
20431.6406	-91.424072
20434.5703	-91.452591
20437.5000	-91.396591
20440.4297	-91.369102
20443.3594	-91.397766
20446.2891	-91.382095
20449.2188	-91.376709
20452.1484	-91.433060
20455.0781	-91.444717
20458.0078	-91.444069
20460.9375	-91.510475
20463.8672	-91.556694
20466.7969	-91.517715
20469.7266	-91.469658
20472.6562	-91.410217
20475.5859	-91.369141
20478.5156	-91.457321
20481.4453	-91.531746
20484.3750	-91.521812
20487.3047	-91.531898
20490.2344	-91.519669
20493.1641	-91.491661
20496.0938	-91.454811
20499.0234	-91.425072
20501.9531	-91.439415
20504.8828	-91.476334
20507.8125	-91.560081
20510.7422	-91.648720
20513.6719	-91.659294
20516.6016	-91.597870
20519.5312	-91.561264
20522.4609	-91.560944
20525.3906	-91.548714
20528.3203	-91.515427
